Plant latitude,Plant longitude,Plant annual net generation (MWh),Plant primary fuel category
31.26423,-88.00267,846721.0,GAS
30.1456,-97.2708,851483.0,GAS
37.9111,-87.3275,855490.0,COAL
35.46988,-97.67498,867663.0,GAS
46.172401,-123.17392,872985.0,GAS
38.0722,-77.5133,875311.0,GAS
32.1575,-93.5562,887968.0,GAS
37.9418,-122.3909,894029.0,GAS
40.0986,-104.7736,894219.0,GAS
33.41342,-85.032329,897924.0,COAL
41.6917,-83.4378,902679.0,OIL
39.3325,-81.3642,906927.0,GAS
38.338475,-121.123978,912683.0,GAS
41.9221,-91.6875,923792.0,COAL
45.063748,-84.825348,924316.0,GAS
38.511,-121.4735,930905.0,GAS
32.16,-110.9047,937837.0,GAS
48.4708,-122.56,949044.0,GAS
42.855463,-88.72992,953524.55,GAS
40.591564,-74.200035,961305.0,GAS
28.7883,-97.01,974797.0,GAS
48.828996,-122.685114,981634.0,GAS
43.3359,-91.1675,983447.0,COAL
41.8167,-71.4042,991141.0,GAS
34.5923,-92.2166,998504.0,GAS
42.3006,-96.3617,1005636.0,COAL
40.5589,-96.7847,1007953.0,COAL
30.34,-88.4919,1011171.0,GAS
41.635,-87.1387,1019915.0,OFSL
28.442623,-81.412343,1020634.0,GAS
38.124688,-78.203543,1021654.0,GAS
36.0875,-115.0507,1022214.0,GAS
41.47724,-83.45983,1027415.0,GAS
41.622426,-87.328936,1029555.0,OTHF
29.866497,-93.96515,1032122.0,GAS
32.848163,-94.547986,1036562.0,GAS
36.5219,-82.5431,1037290.0,OFSL
37.63466,-122.13381,1037388.0,GAS
32.802222,-115.54,1042262.0,GAS
41.06755,-78.366228,1048134.999,GAS
41.6422,-71.1706,1062072.0,GAS
39.5871,-75.6343,1066666.0,OFSL
43.9375,-86.425,1074200.0,GAS
32.3994,-97.4078,1081371.0,GAS
38.320833,-104.52639,1086305.999,GAS
36.0211,-84.1567,1087060.0,COAL
32.7283,-97.2192,1089965.0,GAS
36.5278,-78.8917,1091887.0,COAL
27.6364,-81.9636,1098954.0,GAS
39.870074,-88.890756,1121203.0,COAL
32.7131,-103.3533,1142555.0,GAS
42.112291,-72.015113,1152563.0,GAS
39.727249,-84.211084,1154306.001,GAS
39.942219,-75.188069,1156415.0,GAS
40.652834,-74.09155,1160973.998,GAS
28.988761,-95.395417,1162189.98,GAS
45.03,-92.7786,1171141.0,COAL
38.633451,-104.70577,1179255.0,COAL
29.753517,-94.997277,1202158.998,GAS
32.9728,-102.7417,1213349.0,GAS
35.0786,-81.575,1216623.0,GAS
31.528,-89.3004,1222455.0,GAS
35.170547,-81.416648,1223585.0,GAS
39.1681,-94.6975,1225891.0,COAL
42.3833,-87.8133,1230821.0,COAL
32.6017,-87.7811,1238220.003,GAS
33.9058,-118.4031,1245715.0,GAS
38.3592,-76.9767,1247087.0,COAL
39.754803,-89.602389,1250278.0,COAL
42.3633,-71.0792,1250980.0,GAS
33.3556,-111.9353,1253021.0,GAS
39.187195,-75.499396,1257346.0,GAS
47.086111,-122.365674,1259039.0,GAS
39.595171,-78.745333,1260476.0,COAL
27.746369,-81.849446,1266028.0,GAS
36.5852,-90.1779,1273443.0,GAS
34.2181,-91.9025,1276484.0,GAS
27.6064,-97.3117,1284352.0,GAS
40.638021,-79.351725,1316902.0,GAS
30.5664,-87.115,1318024.0,GAS
43.1047,-70.8061,1320448.0,GAS
41.0714,-76.6672,1326020.0,COAL
40.7461,-116.5297,1342470.0,COAL
30.2586,-91.185,1350972.999,GAS
30.162304,-84.200673,1354941.0,GAS
31.8414,-102.315,1355927.0,GAS
36.916389,-82.338055,1363496.0,COAL
40.616689,-73.647881,1370825.001,GAS
45.847998,-119.67392,1372972.0,GAS
39.711319,-86.196867,1379689.999,GAS
33.4622,-84.8986,1381673.0,GAS
37.78831,-84.71257,1381993.998,COAL
32.9042,-111.7889,1401055.0,GAS
29.308056,-98.3242,1401272.0,GAS
40.881317,-117.151605,1401898.0,COAL
39.0839,-82.3328,1402678.0,GAS
40.671667,-80.336389,1407864.85,GAS
32.32,-96.675,1412878.0,GAS
41.7208,-86.9086,1415875.0,COAL
36.3297,-79.8297,1439160.0,GAS
35.6957,-101.36,1461568.0,GAS
45.0203,-93.2753,1463020.0,GAS
41.2044,-73.9689,1465589.0,GAS
37.4878,-120.8956,1466997.0,GAS
37.072616,-94.698704,1471307.0,GAS
27.819412,-97.419203,1472089.0,GAS
30.5661,-87.2244,1474078.0,GAS
41.5563,-93.5283,1475295.0,GAS
27.523607,-81.923951,1487670.0,GAS
34.96645,-96.7258,1490859.0,GAS
29.723185,-95.128856,1501517.0,GAS
34.1786,-118.3153,1514703.0,GAS
35.788889,-114.994167,1519883.0,GAS
38.0569,-122.2161,1521935.0,GAS
29.9417,-95.5306,1525355.998,GAS
36.8791,-89.6209,1526765.0,COAL
30.525445,-88.128477,1528810.0,GAS
30.7478,-88.0575,1534976.0,GAS
43.904444,-116.819722,1548091.0,GAS
40.0969,-85.9714,1551750.0,GAS
30.4522,-84.4,1558740.0,GAS
45.8114,-120.833,1564498.0,GAS
40.580872,-98.312437,1567873.0,COAL
33.6157,-114.6865,1579922.0,GAS
33.5239,-101.7392,1593111.0,GAS
44.290128,-105.381482,1604717.0,COAL
46.138824,-122.985506,1605363.0,GAS
42.3908,-71.0675,1616842.0,GAS
30.2098,-97.6129,1617601.998,GAS
42.7642,-82.4719,1650325.0,COAL
47.7858,-116.9203,1656480.0,GAS
37.9308,-100.9725,1663202.0,COAL
35.2956,-119.5919,1671953.0,GAS
29.2878,-96.0683,1674033.0,GAS
34.8678,-114.5317,1675601.0,GAS
45.6497,-122.7256,1695598.0,GAS
29.378697,-94.943829,1701978.0,GAS
30.22612,-93.295173,1708412.0,GAS
33.3644,-81.03,1722575.0,GAS
33.0158,-79.9297,1741944.0,COAL
44.1988,-94.003,1753840.0,GAS
38.5367,-77.2806,1766039.0,GAS
41.32909,-95.94466,1779441.0,COAL
43.094,-93.292222,1787050.0,GAS
36.4078,-114.9606,1801968.0,GAS
30.3186,-91.2325,1810498.0,GAS
38.7931,-94.3006,1822224.0,GAS
44.9314,-93.1117,1827724.0,GAS
33.8264,-80.6228,1828351.0,COAL
30.4356,-95.5214,1829465.0,GAS
45.848039,-119.673965,1844243.0,GAS
45.303652,-96.510067,1876689.0,COAL
33.918151,-118.427648,1888081.0,GAS
28.0525,-81.8083,1889302.0,GAS
39.8414,-75.2214,1898033.0,GAS
29.7314,-95.0839,1936131.0,GAS
43.715142,-87.705863,1947936.0,COAL
32.0603,-109.8931,1960278.0,COAL
40.699357,-73.976392,1965711.0,GAS
27.383889,-80.3775,1972255.0,GAS
39.223144,-88.758406,1981699.0,GAS
39.0072,-95.269167,1992285.0,COAL
39.7436,-75.5072,1998514.0,GAS
29.9861,-90.4414,2005814.0,GAS
40.759167,-73.946111,2015753.001,GAS
33.435,-81.9111,2016741.999,GAS
40.8375,-74.0244,2065411.0,GAS
34.244991,-118.391327,2075370.0,GAS
39.18,-76.5389,2084648.0,COAL
27.8139,-97.4283,2095278.0,GAS
28.7044,-98.4775,2099389.0,COAL
44.303583,-91.912647,2101639.0,COAL
29.7731,-94.9019,2106540.0,GAS
40.860905,-105.021207,2141723.999,COAL
41.2164,-87.0261,2142709.036,COAL
46.6225,-122.9131,2171994.0,GAS
42.2488,-84.3767,2204621.0,GAS
32.4481,-94.6903,2221933.41,GAS
35.76135,-95.28732,2239230.0,COAL
28.184444,-82.788611,2248564.0,GAS
47.221447,-101.815722,2266741.0,COAL
35.29774,-97.58985,2298880.0,GAS
29.6225,-95.0458,2312642.0,GAS
37.2207,-121.7457,2315298.0,GAS
34.9394,-110.3033,2316511.0,COAL
33.4417,-112.1583,2316552.0,GAS
28.991289,-95.407481,2321229.28,GAS
40.8142,-72.9403,2322870.0,GAS
46.17894,-123.172039,2323897.0,GAS
33.33184,-79.357236,2327159.0,COAL
33.4083,-85.0403,2333887.0,GAS
28.0801,-81.9229,2349879.0,GAS
37.0659,-94.614,2370683.0,GAS
33.1197,-117.117778,2381530.0,GAS
37.4497,-87.0806,2388553.0,COAL
38.6281,-104.7069,2406691.0,GAS
37.695556,-78.285278,2407706.0,GAS
41.553227,-72.596867,2416228.0,GAS
26.3403,-98.19,2422818.0,GAS
42.173889,-121.810556,2424356.89,GAS
41.6739,-87.4775,2435601.0,GAS
29.759124,-95.009648,2437368.0,GAS
32.33422,-97.731686,2438376.0,GAS
38.0175,-121.7587,2438705.0,GAS
31.091925,-96.69503,2442932.0,COAL
29.751645,-94.92312,2453095.0,GAS
41.7581,-110.5983,2456201.0,COAL
43.6575,-70.375,2461720.0,GAS
30.2294,-91.065,2467513.0,GAS
45.8042,-119.37,2472054.0,GAS
40.2217,-103.6803,2503503.0,COAL
26.34172,-98.175759,2535271.0,GAS
40.0908,-104.5953,2540676.0,GAS
32.277252,-81.284411,2544639.0,GAS
42.110577,-71.453468,2561209.0,GAS
33.764741,-118.09913,2562640.998,GAS
39.3661,-122.27,2564843.0,GAS
33.816647,-118.244841,2567893.0,GAS
33.4072,-85.0386,2571652.0,GAS
41.1692,-73.1844,2576242.0,GAS
36.2561,-94.5241,2578628.0,COAL
40.7889,-73.9069,2586288.0,GAS
34.186494,-102.56999,2587953.0,COAL
32.581481,-116.914969,2589030.0,GAS
39.70257,-80.84552,2592141.2,GAS
30.4392,-89.0286,2595782.0,GAS
42.059876,-71.515811,2598161.0,GAS
28.7128,-97.214167,2603498.0,COAL
32.975,-112.694444,2623542.0,GAS
37.151706,-93.38804,2626362.0,COAL
39.053139,-121.695873,2633375.0,GAS
33.47596,-113.113434,2674207.0,GAS
40.40625,-79.03366,2676077.0,COAL
36.45307,-97.05279,2689342.0,COAL
40.5558,-74.2469,2691071.0,GAS
41.774444,-89.607222,2691374.0,GAS
44.388889,-105.460833,2692916.0,COAL
35.6139,-115.3561,2695274.0,GAS
36.415999,-114.960916,2695780.0,GAS
30.221,-93.2826,2697117.93,GAS
40.5958,-89.6631,2699061.0,COAL
33.8697,-81.0178,2711313.0,GAS
28.9802,-95.342,2713111.27,GAS
33.3417,-112.8897,2721570.0,GAS
42.043333,-92.872778,2724002.0,GAS
32.6908,-92.0183,2724332.0,GAS
42.583056,-89.035833,2750576.0,GAS
32.3958,-94.4367,2762067.0,GAS
34.6292,-87.0214,2769516.0,GAS
38.9036,-84.8514,2777700.0,COAL
39.82144,-111.89345,2805979.0,GAS
35.2097,-119.585,2817208.0,GAS
40.2461,-104.8742,2824216.0,GAS
27.882778,-97.242778,2856321.0,GAS
29.75,-94.9256,2870900.0,GAS
30.1458,-97.55,2873431.0,GAS
36.430554,-114.902405,2898285.0,GAS
27.7944,-82.4036,2898348.0,COAL
30.0242,-93.878,2899168.0,GAS
40.923565,-73.342323,2899977.0,GAS
33.0583,-97.9103,2902777.0,GAS
35.8619,-90.0253,2905481.0,GAS
33.3761,-89.2183,2917579.0,COAL
29.0728,-95.745,2919482.0,GAS
30.0552,-93.7579,2937113.0,GAS
40.4856,-107.185,2945081.0,COAL
32.4607,-94.4852,2957777.0,COAL
34.5789,-109.2708,2973802.0,COAL
35.054029,-114.133272,2974820.0,GAS
30.4922,-91.1864,2979899.0,OTHF
40.7281,-73.9742,3011081.0,GAS
37.9053,-87.715,3013017.0,COAL
32.6514,-86.7386,3013188.0,GAS
45.698611,-119.813056,3017937.0,GAS
40.268522,-75.799669,3020519.0,GAS
38.8675,-84.2289,3046993.0,COAL
31.983587,-106.431777,3047381.0,GAS
36.190278,-95.2894,3061568.0,COAL
43.644996,-83.840074,3067167.0,COAL
32.378969,-90.219906,3069671.0,GAS
41.862114,-86.221394,3077086.0,GAS
36.8006,-108.4386,3096428.0,COAL
35.8992,-84.5194,3126432.0,COAL
35.2025,-81.363056,3128301.0,GAS
42.582051,-89.041214,3131250.0,GAS
40.448674,-74.348879,3137651.0,GAS
30.1478,-97.2714,3141227.0,GAS
30.558,-98.3721,3143980.0,GAS
41.3181,-91.0931,3151308.0,COAL
46.9692,-123.48,3163202.0,GAS
35.9833,-95.9346,3172915.0,GAS
41.1706,-73.1844,3184914.0,GAS
29.8161,-95.10773,3190253.0,GAS
32.51947,-93.760125,3206958.0,GAS
28.488246,-81.166944,3215908.0,GAS
33.582573,-96.617893,3220105.0,GAS
39.807275,-104.964548,3221120.0,GAS
42.625239,-73.750021,3247617.0,GAS
28.6917,-96.5417,3260765.58,GAS
30.2844,-93.2911,3274613.0,OIL
37.3822,-77.3833,3292150.0,COAL
34.9556,-118.844,3294307.0,GAS
41.8017,-71.5186,3294873.0,GAS
40.512825,-79.196107,3309254.0,COAL
34.4297,-92.8317,3311472.0,GAS
30.4172,-81.5525,3313756.0,GAS
32.299349,-107.7834,3333469.0,GAS
33.0147,-89.6753,3346398.0,GAS
34.29759,-92.868344,3362959.0,GAS
39.3931,-87.5108,3387752.0,GAS
29.4731,-95.6244,3392955.0,GAS
42.2422,-70.9661,3396181.0,GAS
32.728333,-103.309444,3415193.0,GAS
42.8457,-87.8294,3417930.0,COAL
33.2881,-89.4201,3425619.0,GAS
42.9042,-71.4261,3433772.0,GAS
40.0864,-109.2844,3450643.0,COAL
41.0961,-92.555833,3450747.0,COAL
33.767229,-118.100194,3451862.0,GAS
29.7806,-97.9894,3478985.0,GAS
39.1306,-94.4778,3483286.0,COAL
39.058056,-77.545,3500283.8,GAS
39.8297,-80.8153,3501887.0,COAL
38.9361,-88.2781,3509803.0,COAL
39.5625,-119.525,3515765.0,GAS
46.755938,-122.859764,3555037.0,COAL
39.8614,-75.3358,3556261.0,GAS
39.465,-84.347778,3556461.0,GAS
38.030071,-121.873004,3557559.0,GAS
42.8378,-105.7769,3581919.0,COAL
37.2094,-88.858889,3622746.0,COAL
39.590556,-89.496389,3624856.0,COAL
28.2764,-81.533,3652549.0,GAS
38.915479,-90.290247,3665843.0,COAL
40.096111,-76.6962,3672788.0,GAS
33.649722,-93.811944,3681339.0,COAL
43.495,-76.4511,3683432.41,GAS
35.280318,-119.470707,3686883.0,GAS
41.224355,-73.099728,3696502.0,GAS
33.3325,-111.7503,3707123.0,GAS
37.8667,-78.3813,3725379.0,GAS
34.0818,-117.2418,3755565.49,GAS
27.641667,-81.9625,3757745.0,GAS
29.378097,-94.932773,3786786.0,GAS
38.5686,-76.8919,3787178.0,GAS
29.72475,-95.176479,3801823.0,GAS
47.280769,-101.321213,3807578.0,COAL
30.7261,-91.3692,3834858.0,COAL
45.794046,-119.313323,3859811.0,GAS
30.8439,-92.261111,3871117.0,GAS
26.0686,-80.1984,3880981.9,GAS
31.400255,-86.476449,3895666.0,GAS
31.474378,-96.957149,3907048.0,COAL
33.645618,-117.979372,3914996.0,GAS
39.719364,-76.161625,3922629.0,GAS
34.283056,-77.985278,3927306.0,GAS
38.8067,-87.2472,3942007.0,COAL
35.6856,-97.2264,3944888.0,GAS
33.3792,-89.2089,3949230.0,GAS
32.017826,-94.619743,3950403.0,GAS
38.0169,-121.8439,3970444.0,GAS
41.377116,-83.161388,3973796.0,GAS
35.4731,-82.5417,4014933.0,GAS
43.4864,-89.4203,4023389.0,COAL
33.244211,-86.458056,4044923.0,COAL
36.0119,-95.6967,4045619.0,GAS
34.5953,-117.3647,4052355.0,GAS
34.3356,-89.9275,4072699.0,GAS
35.6578,-89.3964,4098705.0,GAS
36.4862,-79.7208,4110015.0,GAS
39.894212,-79.938201,4142509.0,GAS
47.065854,-101.213093,4158046.0,COAL
40.4219,-75.9356,4169847.0,GAS
32.654722,-88.762222,4226172.0,GAS
33.05522,-94.839993,4229951.0,COAL
32.7061,-92.0683,4239148.0,GAS
44.3204,-88.208889,4258374.0,GAS
42.594196,-73.763752,4262510.0,GAS
40.801924,-75.107563,4295460.0,GAS
29.7189,-95.2319,4295910.0,GAS
39.48517,-86.4183,4296493.0,GAS
30.5924,-95.9178,4312873.0,GAS
42.8206,-85.9975,4316479.0,GAS
29.257046,-98.384045,4322163.0,GAS
42.2728,-73.8492,4337255.0,GAS
35.6644,-89.9489,4353625.0,COAL
40.6175,-75.3147,4361800.0,GAS
44.8606,-89.6553,4382092.0,COAL
40.545278,-79.768611,4405161.0,GAS
35.29816,-101.747187,4408393.0,COAL
38.1831,-85.8892,4414841.0,GAS
40.515,-74.318889,4422124.0,GAS
42.3026,-83.154,4447878.999,GAS
36.3767,-82.9639,4449216.0,GAS
36.3156,-86.4006,4450512.0,COAL
39.9242,-87.4244,4450666.0,COAL
41.113056,-76.158056,4453231.0,GAS
30.0636,-94.0753,4464461.999,GAS
40.0928,-82.0276,4466737.0,GAS
35.7314,-80.6019,4474654.001,GAS
42.773716,-82.479331,4496030.0,GAS
35.678442,-91.408761,4497183.0,COAL
37.9256,-87.0372,4500501.0,COAL
40.707222,-74.125833,4508038.0,GAS
37.915,-87.3328,4521434.0,COAL
29.593056,-97.973215,4529681.0,GAS
30.2686,-85.7003,4542044.0,GAS
32.6497,-86.74,4552867.0,GAS
39.707893,-79.958974,4559836.0,COAL
38.695519,-76.827785,4581870.0,GAS
37.820805,-77.446246,4583416.001,GAS
36.4317,-95.7008,4640654.0,COAL
39.2008,-79.2636,4644202.0,COAL
31.8594,-97.3586,4651200.0,GAS
33.6464,-88.2717,4662359.0,GAS
38.777,-122.745,4668219.002,GEOTHERMAL
34.9939,-90.0378,4672632.0,GAS
34.6022,-82.435,4710153.0,GAS
39.0694,-87.5108,4818866.0,COAL
41.4122,-74.4378,4830811.0,GAS
34.6831,-95.9349,4843211.0,GAS
35.7133,-80.3767,4866838.0,GAS
30.320556,-81.947222,4871811.0,GAS
32.4302,-97.0537,4884707.0,GAS
39.8592,-79.9182,4942796.0,GAS
38.131248,-90.263157,4942815.0,COAL
41.481243,-73.123108,4953101.0,GAS
39.710833,-79.9275,4954208.0,COAL
41.698992,-86.479699,4984533.0,GAS
39.58,-81.6564,4984653.0,GAS
30.3217,-91.2347,5001084.0,GAS
35.22,-81.7594,5011651.0,GAS
33.334562,-112.840641,5014333.0,GAS
34.6397,-87.0639,5032840.0,GAS
30.428611,-92.413056,5045756.0,GAS
34.835,-89.2026,5051650.0,GAS
40.6217,-74.2072,5076245.0,GAS
40.6604,-79.3411,5077398.999,COAL
32.3594,-81.1242,5083538.0,GAS
41.4797,-88.2581,5094602.0,GAS
40.5408,-89.6786,5094904.0,COAL
33.000669,-85.903278,5116770.0,GAS
36.804837,-121.782241,5118438.0,GAS
47.2611,-93.6528,5121336.0,COAL
40.3509,-76.3658,5136582.0,GAS
41.438536,-88.110626,5185217.0,GAS
38.9794,-81.9344,5216833.0,COAL
38.9144,-82.1289,5229446.0,COAL
40.6322,-74.2156,5242526.0,GAS
40.5317,-80.6319,5256645.0,COAL
34.4228,-92.1406,5278440.0,COAL
36.222058,-95.277064,5299355.0,GAS
40.60441,-81.05918,5330523.0,GAS
28.4698,-80.7644,5358681.0,GAS
35.074087,-90.14868,5433169.996,GAS
39.807038,-75.421606,5444661.0,GAS
36.383719,-114.921779,5446769.0,GAS
36.4833,-79.0731,5460053.0,COAL
41.676111,-73.581111,5462211.0,GAS
31.395,-92.716667,5475799.0,COAL
33.6308,-95.59,5477667.0,GAS
33.101,-97.9574,5486223.0,GAS
39.509731,-112.58018,5510314.0,COAL
30.01,-90.460833,5537585.0,GAS
29.836952,-95.121744,5584156.0,GAS
41.667928,-83.443664,5660712.0,GAS
39.3792,-111.0781,5673115.0,COAL
34.347734,-82.774478,5688274.999,GAS
29.9888,-90.4599,5698863.0,GAS
40.3842,-79.0611,5715098.0,COAL
41.872043,-71.895799,5722994.0,GAS
38.7378,-85.4206,5813741.0,COAL
38.2081,-104.5747,5821281.0,COAL
31.8403,-102.3264,5840317.0,GAS
28.4822,-81.1678,5847101.0,COAL
39.4472,-94.98,5868322.0,COAL
47.370542,-101.83566,5895696.0,COAL
39.8725,-77.1672,5914124.0,GAS
38.205,-89.8544,5923025.0,COAL
42.8492,-87.8336,5949710.0,COAL
30.44083,-95.5275,5985487.0,GAS
37.1517,-88.775,5989493.0,COAL
32.337679,-97.734612,6028639.0,GAS
41.7675,-76.39,6042720.0,GAS
30.2706,-93.28861,6088759.0,GAS
40.994444,-80.43,6185451.5,GAS
39.1128,-84.8036,6241192.0,COAL
29.6244,-98.1419,6315390.0,GAS
41.14889,-80.85162,6366323.0,GAS
31.8907,-96.1131,6386923.0,GAS
41.180833,-76.839167,6387011.0,GAS
29.289415,-96.065399,6437284.0,GAS
29.733056,-81.632778,6490283.0,COAL
38.3481,-94.6456,6552316.0,COAL
40.331667,-111.754167,6578673.0,GAS
41.18,-95.8408,6579706.0,COAL
35.373611,-78.089444,6589338.001,GAS
27.859535,-82.601759,6630487.0,GAS
39.5333,-81.7178,6636082.0,GAS
41.9631,-83.2581,6662563.0,NUCLEAR
30.2588,-93.7353,6668773.0,GAS
32.381352,-86.574366,6762115.0,GAS
26.7653,-80.0525,6765631.0,GAS
27.6058,-82.3456,6768666.0,GAS
29.309722,-98.3203,6784911.0,COAL
42.32238,-86.29368,6803547.0,GAS
42.7756,-82.495,6818124.0,COAL
37.2608,-86.9783,6882425.0,GAS
29.713414,-95.134508,6949621.0,GAS
40.175249,-79.696665,6998619.0,GAS
33.345,-112.864167,7017109.0,GAS
31.055833,-97.317222,7030172.0,GAS
39.5522,-92.6381,7096526.0,COAL
39.7375,-76.306666,7125250.0,GAS
36.3903,-87.6539,7131524.0,COAL
34.3186,-109.1639,7144467.999,COAL
40.6214,-95.7764,7154862.0,COAL
35.5975,-80.9658,7205919.0,GAS
40.781321,-73.896618,7207809.0,GAS
36.765,-77.713889,7228016.0,GAS
26.0856,-80.1253,7248285.0,GAS
31.4219,-96.2525,7256258.0,COAL
27.7286,-81.9897,7301005.0,GAS
33.0606,-83.8075,7301784.0,COAL
38.4731,-81.8233,7306252.0,COAL
38.0525,-85.9103,7312010.0,COAL
39.1747,-111.0289,7381184.0,COAL
43.5861,-84.2242,7411985.37,GAS
41.0808,-101.1408,7451242.0,COAL
40.4627,-107.5912,7507807.0,COAL
32.975,-112.6944,7533986.0,GAS
40.412,-78.855,7607058.0,GAS
33.371506,-80.113235,7626134.0,COAL
38.971667,-78.177222,7658025.0,GAS
42.910296,-86.20074,7677054.0,COAL
36.5147,-89.5617,7691961.0,COAL
40.1475,-74.7411,7693427.0,GAS
43.3842,-87.8689,7695400.0,GAS
27.9072,-82.4231,7698824.0,GAS
40.839014,-76.825517,7750651.0,GAS
34.7094,-84.9175,7926566.0,GAS
38.5281,-87.2525,8007084.999,COAL
39.366667,-81.294444,8080662.0,COAL
47.377743,-101.157058,8385747.0,COAL
38.7,-83.8181,8390600.0,COAL
29.9472,-90.1458,8461811.0,GAS
34.1256,-84.9222,8476152.0,COAL
40.63534,-80.678245,8490504.0,GAS
39.0911,-84.8669,8516235.0,GAS
32.3478,-81.1817,8637475.0,GAS
39.286453,-96.117231,8976087.0,COAL
33.406385,-85.036988,8993964.0,GAS
28.8419,-81.3256,9147080.0,GAS
41.471389,-75.544167,9148444.0,GAS
38.372222,-87.765833,9200516.0,COAL
36.2811,-80.0603,9244086.0,GAS
32.7563,-96.4916,9316915.0,GAS
27.0536,-80.5628,9527667.008,GAS
29.9172,-96.7506,9758501.0,COAL
45.3808,-93.8931,9802293.0,COAL
42.108889,-104.8825,9858855.0,COAL
27.634167,-80.791111,9904600.0,GAS
34.8392,-79.7406,9920411.0,GAS
38.5731,-82.7833,9979375.0,GAS
38.7497,-85.035,10038535.0,COAL
44.2806,-87.5369,10076652.0,NUCLEAR
36.69,-108.4814,10310265.0,COAL
38.5847,-85.4117,10383753.0,COAL
26.6967,-81.7831,10511178.002,GAS
41.7378,-108.7875,10662019.0,COAL
40.2522,-80.6486,10755882.0,COAL
45.8831,-106.614,10865555.0,COAL
30.5322,-88.5553,10960074.0,COAL
36.718236,-77.649559,11145392.0,GAS
38.279167,-89.666944,11608888.0,COAL
32.6078,-85.0975,11641023.0,GAS
31.0069,-88.0103,11894419.0,COAL
38.9347,-82.1158,12002301.0,COAL
39.384167,-80.3325,12058137.0,COAL
27.788215,-81.869983,12240582.0,GAS
32.2606,-94.5706,12592122.0,COAL
31.1803,-96.4866,12618672.0,COAL
33.296146,-92.589364,12788417.0,GAS
29.4828,-95.6311,13122023.0,COAL
41.8906,-83.3464,15349520.0,COAL
28.9656,-82.6977,15701082.0,COAL
38.562244,-90.837686,16446112.0,COAL
33.8239,-84.4758,18428551.0,GAS
26.6986,-80.3747,19536264.0,GAS
25.4356,-80.3308,20793348.0,NUCLEAR
33.6319,-87.0597,21067413.0,COAL
